Station;010 Wedding;010 Wedding;010 Wedding;010 Wedding;010 Wedding
28.01.2020 08:00;9;11;35;51;28
28.01.2020 09:00;8;15;42;65;24
28.01.2020 10:00;7;20;42;72;24
28.01.2020 11:00;6;14;29;49;37
28.01.2020 12:00;6;10;24;40;46
28.01.2020 13:00;6;10;27;42;46
28.01.2020 14:00;8;12;31;50;42
28.01.2020 15:00;6;12;37;55;40
28.01.2020 16:00;4;5;24;31;57
28.01.2020 17:00;5;4;25;32;56
28.01.2020 18:00;6;4;25;31;53
28.01.2020 19:00;5;3;18;22;59
28.01.2020 20:00;5;2;16;19;61
28.01.2020 21:00;6;1;13;15;62
28.01.2020 22:00;7;0;10;11;64
28.01.2020 23:00;8;1;9;10;66
29.01.2020 00:00;8;0;9;10;66
29.01.2020 01:00;9;0;8;8;66
29.01.2020 02:00;10;0;10;11;61
29.01.2020 03:00;9;0;10;10;61
29.01.2020 04:00;10;1;19;20;51
29.01.2020 05:00;11;1;27;30;44
29.01.2020 06:00;11;2;21;24;48
29.01.2020 07:00;9;6;25;35;46
29.01.2020 08:00;9;4;25;32;46
29.01.2020 09:00;9;5;24;32;48
29.01.2020 10:00;10;5;22;30;50
29.01.2020 11:00;11;7;23;33;48
29.01.2020 12:00;11;6;19;28;51
29.01.2020 13:00;11;6;18;26;53
29.01.2020 14:00;10;5;18;26;56
29.01.2020 15:00;10;5;16;23;58
29.01.2020 16:00;10;4;19;26;55
29.01.2020 17:00;9;4;22;28;52
29.01.2020 18:00;9;4;26;32;46
29.01.2020 19:00;8;4;33;39;37
29.01.2020 20:00;7;5;27;35;41
29.01.2020 21:00;4;8;34;47;42
29.01.2020 22:00;6;6;33;42;39
29.01.2020 23:00;10;4;26;33;48
30.01.2020 00:00;11;4;26;33;47
30.01.2020 01:00;11;3;20;24;53
30.01.2020 02:00;13;1;15;16;53
30.01.2020 03:00;12;1;12;13;52
30.01.2020 04:00;12;1;13;14;51
30.01.2020 05:00;11;2;18;22;46
30.01.2020 06:00;10;4;21;27;44
30.01.2020 07:00;11;6;26;36;38
30.01.2020 08:00;10;7;30;42;37
30.01.2020 09:00;9;6;30;39;41
30.01.2020 10:00;10;6;24;33;47
30.01.2020 11:00;10;5;21;30;51
30.01.2020 12:00;10;4;18;24;56
30.01.2020 13:00;10;5;19;27;56
30.01.2020 14:00;9;5;19;27;57
30.01.2020 15:00;9;5;22;29;55
30.01.2020 16:00;11;5;22;29;55
30.01.2020 17:00;10;5;23;30;54
30.01.2020 18:00;9;5;27;35;49
30.01.2020 19:00;10;8;35;47;40
30.01.2020 20:00;10;8;35;47;37
30.01.2020 21:00;11;7;32;43;37
30.01.2020 22:00;11;5;29;37;39
30.01.2020 23:00;10;6;26;35;40
31.01.2020 00:00;9;4;22;28;42
31.01.2020 01:00;9;3;19;24;44
31.01.2020 02:00;9;2;14;17;47
31.01.2020 03:00;7;1;12;13;48
31.01.2020 04:00;5;0;7;8;46
31.01.2020 05:00;5;1;10;11;39
31.01.2020 06:00;6;4;23;30;29
31.01.2020 07:00;7;7;27;38;36
31.01.2020 08:00;8;9;33;47;38
31.01.2020 09:00;9;10;38;54;39
31.01.2020 10:00;9;10;31;47;44
31.01.2020 11:00;9;9;32;46;45
31.01.2020 12:00;9;8;25;37;58
31.01.2020 13:00;11;8;26;37;58
31.01.2020 14:00;14;8;31;44;48
31.01.2020 15:00;14;7;33;45;42
31.01.2020 16:00;14;7;36;46;37
31.01.2020 17:00;13;5;31;39;36
31.01.2020 18:00;11;5;30;38;37
31.01.2020 19:00;13;7;35;45;33
31.01.2020 20:00;13;5;32;39;34
31.01.2020 21:00;13;5;35;43;31
31.01.2020 22:00;12;4;30;35;34
31.01.2020 23:00;11;3;19;23;40
01.02.2020 00:00;10;2;20;23;39
01.02.2020 01:00;8;2;14;16;44
01.02.2020 02:00;7;1;14;16;42
01.02.2020 03:00;6;1;11;12;47
01.02.2020 04:00;5;1;7;8;52
01.02.2020 05:00;5;1;8;9;55
01.02.2020 06:00;5;1;13;15;47
01.02.2020 07:00;5;2;17;20;41
01.02.2020 08:00;4;2;19;21;39
01.02.2020 09:00;5;2;16;19;41
01.02.2020 10:00;5;3;16;21;42
01.02.2020 11:00;5;1;10;12;51
01.02.2020 12:00;4;2;13;16;47
01.02.2020 13:00;5;4;17;23;43
01.02.2020 14:00;5;5;19;27;40
01.02.2020 15:00;5;5;20;28;38
01.02.2020 16:00;4;2;15;19;42
01.02.2020 17:00;4;3;14;18;43
01.02.2020 18:00;5;2;13;15;43
01.02.2020 19:00;5;1;13;15;42
01.02.2020 20:00;7;2;16;19;42
01.02.2020 21:00;8;1;21;22;44
01.02.2020 22:00;9;2;20;22;51
01.02.2020 23:00;9;1;17;19;59
02.02.2020 00:00;10;0;14;14;62
02.02.2020 01:00;10;1;10;11;64
02.02.2020 02:00;11;0;8;8;67
02.02.2020 03:00;11;0;6;6;69
02.02.2020 04:00;11;0;6;6;68
02.02.2020 05:00;10;0;6;6;68
02.02.2020 06:00;10;0;6;6;68
02.02.2020 07:00;10;0;8;8;65
02.02.2020 08:00;9;0;7;7;64
02.02.2020 09:00;9;0;9;9;61
02.02.2020 10:00;10;0;8;8;62
02.02.2020 11:00;11;0;11;11;60
02.02.2020 12:00;5;1;14;15;63
02.02.2020 13:00;5;8;51;63;42
02.02.2020 14:00;6;7;53;64;36
02.02.2020 15:00;7;3;32;37;48
02.02.2020 16:00;9;2;26;29;47
02.02.2020 17:00;8;1;15;17;58
02.02.2020 18:00;7;2;27;30;51
02.02.2020 19:00;7;4;40;47;40
02.02.2020 20:00;7;2;30;33;47
02.02.2020 21:00;9;1;23;24;51
02.02.2020 22:00;9;3;36;41;43
02.02.2020 23:00;9;0;22;23;45
03.02.2020 00:00;9;1;22;23;44
03.02.2020 01:00;8;1;23;24;45
03.02.2020 02:00;7;0;20;20;48
03.02.2020 03:00;6;0;14;13;53
03.02.2020 04:00;6;0;11;10;56
03.02.2020 05:00;6;1;18;19;49
03.02.2020 06:00;9;2;28;30;35
03.02.2020 07:00;10;9;43;57;23
03.02.2020 08:00;11;11;46;63;24
03.02.2020 09:00;11;9;43;57;25
03.02.2020 10:00;10;7;38;49;29
03.02.2020 11:00;11;10;40;55;28
03.02.2020 12:00;10;12;41;60;35
03.02.2020 13:00;12;12;41;59;41
03.02.2020 14:00;12;10;38;52;40
03.02.2020 15:00;14;9;36;50;35
03.02.2020 16:00;9;6;37;46;39
03.02.2020 17:00;7;6;43;52;32
03.02.2020 18:00;6;6;40;48;38
03.02.2020 19:00;7;7;43;53;36
03.02.2020 20:00;8;4;33;39;40
03.02.2020 21:00;8;2;30;33;44
03.02.2020 22:00;9;1;30;32;42
03.02.2020 23:00;9;1;17;19;50
04.02.2020 00:00;9;2;14;17;51
04.02.2020 01:00;10;1;18;20;46
04.02.2020 02:00;10;1;15;16;49
04.02.2020 03:00;11;3;31;36;36
04.02.2020 04:00;11;6;38;47;30
04.02.2020 05:00;11;2;19;22;42
04.02.2020 06:00;11;3;22;26;41
04.02.2020 07:00;12;8;36;49;35
04.02.2020 08:00;11;10;44;60;37
04.02.2020 09:00;12;16;52;77;29
04.02.2020 10:00;12;18;50;78;30
04.02.2020 11:00;10;11;33;50;48
04.02.2020 12:00;10;8;28;40;52
04.02.2020 13:00;10;11;34;51;50
04.02.2020 14:00;7;8;28;39;54
04.02.2020 15:00;7;9;31;45;51
04.02.2020 16:00;6;7;26;37;57
04.02.2020 17:00;7;7;32;42;51
04.02.2020 18:00;7;9;41;54;46
04.02.2020 19:00;7;13;53;72;36
04.02.2020 20:00;7;6;30;39;51
04.02.2020 21:00;6;2;16;19;59
04.02.2020 22:00;6;1;8;9;60
04.02.2020 23:00;5;1;6;6;58
05.02.2020 00:00;5;1;5;6;55
05.02.2020 01:00;5;0;4;5;57
05.02.2020 02:00;5;0;4;4;58
05.02.2020 03:00;4;0;4;4;53
05.02.2020 04:00;3;0;4;4;53
05.02.2020 05:00;3;0;5;6;56
05.02.2020 06:00;4;0;7;7;57
05.02.2020 07:00;4;1;10;11;55
05.02.2020 08:00;4;1;14;15;54
05.02.2020 09:00;5;1;17;19;52
05.02.2020 10:00;5;2;17;21;51
05.02.2020 11:00;5;2;11;14;55
05.02.2020 12:00;5;2;7;10;59
05.02.2020 13:00;5;2;9;12;59
05.02.2020 14:00;5;8;19;31;53
05.02.2020 15:00;6;9;19;33;
05.02.2020 16:00;6;6;19;27;49
05.02.2020 17:00;8;8;31;42;36
05.02.2020 18:00;10;27;49;91;18
05.02.2020 19:00;10;7;29;39;32
05.02.2020 20:00;11;8;37;49;22
05.02.2020 21:00;10;5;32;39;26
05.02.2020 22:00;9;3;30;35;28
05.02.2020 23:00;9;7;37;48;24
06.02.2020 00:00;10;6;35;45;24
06.02.2020 01:00;10;1;23;25;34
06.02.2020 02:00;11;1;19;21;36
06.02.2020 03:00;15;1;21;22;34
06.02.2020 04:00;18;6;35;44;27
06.02.2020 05:00;17;8;39;51;27
06.02.2020 06:00;16;9;38;51;36
06.02.2020 07:00;16;11;43;60;30
06.02.2020 08:00;15;12;43;60;28
06.02.2020 09:00;16;15;50;73;22
06.02.2020 10:00;17;14;46;66;26
06.02.2020 11:00;17;12;41;60;27
06.02.2020 12:00;16;13;38;58;33
06.02.2020 13:00;15;14;39;60;40
06.02.2020 14:00;14;12;40;58;38
06.02.2020 15:00;12;14;50;72;32
06.02.2020 16:00;11;15;54;77;33
06.02.2020 17:00;11;12;51;68;31
06.02.2020 18:00;10;13;51;71;34
06.02.2020 19:00;11;12;49;67;34
06.02.2020 20:00;13;12;52;71;32
06.02.2020 21:00;15;12;48;66;30
06.02.2020 22:00;16;10;46;61;32
06.02.2020 23:00;18;10;44;59;29
07.02.2020 00:00;20;11;45;61;25
07.02.2020 01:00;22;10;42;57;25
07.02.2020 02:00;21;9;33;47;32
07.02.2020 03:00;20;6;28;37;34
07.02.2020 04:00;19;7;33;44;29
07.02.2020 05:00;19;8;39;52;23
07.02.2020 06:00;20;1;17;19;34
07.02.2020 07:00;21;7;33;43;22
07.02.2020 08:00;20;4;36;43;18
07.02.2020 09:00;19;5;31;38;22
07.02.2020 10:00;19;13;44;64;15
07.02.2020 11:00;19;15;45;69;13
07.02.2020 12:00;18;17;54;79;14
07.02.2020 13:00;18;12;40;58;20
07.02.2020 14:00;15;2;24;27;44
07.02.2020 15:00;14;5;32;40;37
07.02.2020 16:00;13;4;34;40;37
07.02.2020 17:00;16;8;47;59;28
07.02.2020 18:00;16;4;51;57;22
07.02.2020 19:00;18;11;67;84;8
07.02.2020 20:00;17;9;63;77;11
07.02.2020 21:00;17;2;45;48;23
07.02.2020 22:00;18;3;45;50;19
07.02.2020 23:00;20;3;41;45;22
08.02.2020 00:00;19;1;33;35;30
08.02.2020 01:00;17;1;21;23;39
08.02.2020 02:00;16;1;17;18;43
08.02.2020 03:00;20;2;21;23;24
08.02.2020 04:00;22;2;17;19;24
08.02.2020 05:00;20;1;13;15;28
08.02.2020 06:00;20;2;18;21;23
08.02.2020 07:00;22;4;23;29;19
08.02.2020 08:00;21;4;22;28;20
08.02.2020 09:00;21;5;21;30;21
08.02.2020 10:00;20;9;22;35;25
08.02.2020 11:00;20;10;22;38;32
08.02.2020 12:00;17;9;19;32;43
08.02.2020 13:00;15;8;18;31;45
08.02.2020 14:00;14;9;18;32;49
08.02.2020 15:00;14;7;18;29;49
08.02.2020 16:00;14;7;22;32;48
08.02.2020 17:00;15;9;31;45;38
08.02.2020 18:00;17;8;43;56;26
08.02.2020 19:00;17;11;52;69;15
08.02.2020 20:00;18;7;50;62;13
08.02.2020 21:00;21;5;40;47;19
08.02.2020 22:00;21;5;35;42;20
08.02.2020 23:00;20;5;34;42;20
09.02.2020 00:00;20;4;32;37;21
09.02.2020 01:00;19;4;25;31;26
09.02.2020 02:00;19;3;22;26;28
09.02.2020 03:00;20;2;21;24;28
09.02.2020 04:00;21;2;19;21;30
09.02.2020 05:00;21;1;19;21;30
09.02.2020 06:00;22;2;21;24;27
09.02.2020 07:00;23;2;20;23;28
09.02.2020 08:00;24;3;20;24;29
09.02.2020 09:00;24;4;20;26;35
09.02.2020 10:00;23;4;19;26;40
09.02.2020 11:00;27;5;17;25;47
09.02.2020 12:00;31;5;16;24;49
09.02.2020 13:00;31;6;17;26;54
09.02.2020 14:00;27;4;15;21;61
09.02.2020 15:00;22;4;15;21;64
09.02.2020 16:00;15;6;20;29;59
09.02.2020 17:00;13;4;17;22;65
09.02.2020 18:00;14;4;18;24;62
09.02.2020 19:00;15;4;17;22;64
09.02.2020 20:00;13;3;14;18;68
09.02.2020 21:00;12;2;12;16;69
09.02.2020 22:00;12;3;14;19;65
09.02.2020 23:00;12;2;13;16;66
10.02.2020 00:00;11;2;9;11;69
10.02.2020 01:00;11;1;7;9;70
10.02.2020 02:00;13;1;6;7;69
10.02.2020 03:00;11;2;10;13;68
10.02.2020 04:00;4;1;12;14;70
10.02.2020 05:00;4;1;13;14;76
10.02.2020 06:00;5;2;14;17;65
10.02.2020 07:00;5;4;31;37;46
10.02.2020 08:00;7;6;28;37;47
10.02.2020 09:00;7;8;33;46;40
10.02.2020 10:00;9;7;29;39;40
10.02.2020 11:00;8;5;16;24;52
10.02.2020 12:00;4;4;14;20;59
10.02.2020 13:00;4;5;17;24;57
10.02.2020 14:00;4;5;22;29;55
10.02.2020 15:00;5;4;19;26;61
10.02.2020 16:00;6;5;23;31;60
10.02.2020 17:00;6;3;19;24;63
10.02.2020 18:00;6;3;18;22;63
10.02.2020 19:00;6;3;15;20;63
10.02.2020 20:00;6;2;12;15;66
10.02.2020 21:00;7;3;16;20;61
10.02.2020 22:00;8;3;20;24;56
10.02.2020 23:00;9;3;16;21;58
11.02.2020 00:00;8;2;13;15;59
11.02.2020 01:00;5;2;9;12;62
11.02.2020 02:00;4;1;6;7;68
11.02.2020 03:00;4;0;8;8;69
11.02.2020 04:00;3;2;12;14;70
11.02.2020 05:00;4;3;16;20;67
11.02.2020 06:00;5;2;16;19;66
11.02.2020 07:00;6;3;25;30;55
11.02.2020 08:00;7;4;23;29;57
11.02.2020 09:00;8;4;17;23;62
11.02.2020 10:00;9;4;17;23;62
11.02.2020 11:00;10;4;17;23;62
11.02.2020 12:00;11;4;15;21;64
11.02.2020 13:00;11;4;16;22;65
11.02.2020 14:00;11;4;18;23;63
11.02.2020 15:00;11;3;17;22;64
11.02.2020 16:00;11;5;18;25;63
11.02.2020 17:00;9;4;20;27;62
11.02.2020 18:00;6;4;27;33;54
11.02.2020 19:00;7;3;19;23;60
11.02.2020 20:00;7;2;16;19;61
11.02.2020 21:00;7;1;14;16;65
11.02.2020 22:00;7;1;12;14;64
11.02.2020 23:00;7;2;10;13;65
12.02.2020 00:00;7;1;10;12;67
12.02.2020 01:00;7;1;14;16;65
12.02.2020 02:00;6;0;6;7;71
12.02.2020 03:00;8;0;7;7;67
12.02.2020 04:00;9;1;8;9;66
12.02.2020 05:00;9;0;8;9;66
12.02.2020 06:00;9;1;13;15;61
12.02.2020 07:00;10;3;17;22;58
12.02.2020 08:00;10;4;21;28;55
12.02.2020 09:00;11;4;20;26;56
12.02.2020 10:00;11;4;17;23;59
12.02.2020 11:00;11;5;21;29;56
12.02.2020 12:00;11;5;20;27;58
12.02.2020 13:00;11;4;19;25;60
12.02.2020 14:00;11;5;25;33;56
12.02.2020 15:00;10;6;26;35;56
12.02.2020 16:00;11;6;28;38;52
12.02.2020 17:00;10;6;33;41;49
12.02.2020 18:00;9;4;27;34;53
12.02.2020 19:00;9;2;20;24;58
12.02.2020 20:00;8;2;23;26;54
12.02.2020 21:00;8;2;23;27;53
12.02.2020 22:00;9;2;31;35;45
12.02.2020 23:00;8;1;13;15;61
13.02.2020 00:00;9;1;15;16;58
13.02.2020 01:00;9;1;13;14;59
13.02.2020 02:00;9;0;12;13;59
13.02.2020 03:00;9;0;11;12;60
13.02.2020 04:00;9;0;12;12;58
13.02.2020 05:00;11;0;14;15;55
13.02.2020 06:00;13;3;25;30;43
13.02.2020 07:00;18;8;40;52;28
13.02.2020 08:00;22;15;51;74;18
13.02.2020 09:00;16;20;51;82;20
13.02.2020 10:00;16;17;37;64;30
13.02.2020 11:00;15;17;33;59;35
13.02.2020 12:00;14;14;28;49;41
13.02.2020 13:00;14;12;30;47;42
13.02.2020 14:00;11;8;26;39;46
13.02.2020 15:00;12;7;30;40;44
13.02.2020 16:00;13;8;36;48;39
13.02.2020 17:00;15;9;42;56;34
13.02.2020 18:00;11;6;31;40;45
13.02.2020 19:00;10;4;31;36;44
13.02.2020 20:00;10;1;33;35;42
13.02.2020 21:00;10;2;27;30;45
13.02.2020 22:00;11;2;27;30;45
13.02.2020 23:00;11;1;26;29;46
14.02.2020 00:00;12;3;26;30;43
14.02.2020 01:00;14;3;26;31;39
14.02.2020 02:00;15;2;19;22;41
14.02.2020 03:00;16;4;28;34;28
14.02.2020 04:00;17;3;29;34;25
14.02.2020 05:00;18;1;18;19;31
14.02.2020 06:00;19;3;22;27;26
14.02.2020 07:00;20;20;45;75;6
14.02.2020 08:00;21;26;53;93;2
14.02.2020 09:00;22;42;53;118;3
14.02.2020 10:00;23;36;49;103;8
14.02.2020 11:00;23;12;33;52;18
14.02.2020 12:00;23;6;25;34;23
14.02.2020 13:00;24;;;;
14.02.2020 14:00;24;;;;11
14.02.2020 15:00;23;17;40;67;15
14.02.2020 16:00;19;6;24;34;28
14.02.2020 17:00;20;3;26;31;26
14.02.2020 18:00;20;7;31;42;18
14.02.2020 19:00;22;3;27;31;18
14.02.2020 20:00;23;8;36;48;8
14.02.2020 21:00;26;31;46;94;2
14.02.2020 22:00;28;58;49;137;2
14.02.2020 23:00;29;46;45;115;2
15.02.2020 00:00;27;37;44;100;2
15.02.2020 01:00;24;17;42;68;2
15.02.2020 02:00;20;7;37;48;13
15.02.2020 03:00;18;3;37;41;12
15.02.2020 04:00;18;3;34;38;9
15.02.2020 05:00;18;2;28;31;14
15.02.2020 06:00;18;4;25;32;17
15.02.2020 07:00;18;5;33;41;9
15.02.2020 08:00;19;4;27;34;16
15.02.2020 09:00;19;8;30;43;15
15.02.2020 10:00;19;10;28;43;21
15.02.2020 11:00;17;12;26;43;27
15.02.2020 12:00;17;10;22;37;36
15.02.2020 13:00;16;8;19;31;43
15.02.2020 14:00;15;9;19;32;44
15.02.2020 15:00;14;6;17;26;51
15.02.2020 16:00;12;7;21;32;50
15.02.2020 17:00;11;6;24;33;47
15.02.2020 18:00;12;7;33;43;38
15.02.2020 19:00;15;6;36;45;33
15.02.2020 20:00;13;5;32;40;34
15.02.2020 21:00;14;3;26;32;36
15.02.2020 22:00;14;5;26;33;34
15.02.2020 23:00;13;4;21;28;40
16.02.2020 00:00;12;3;21;26;41
16.02.2020 01:00;12;2;17;21;43
16.02.2020 02:00;11;2;17;20;42
16.02.2020 03:00;10;2;15;18;44
16.02.2020 04:00;10;1;16;17;43
16.02.2020 05:00;10;2;14;17;43
16.02.2020 06:00;9;2;14;17;45
16.02.2020 07:00;8;1;16;18;46
16.02.2020 08:00;7;1;16;18;47
16.02.2020 09:00;8;2;15;18;51
16.02.2020 10:00;9;3;16;20;51
16.02.2020 11:00;9;4;18;24;50
16.02.2020 12:00;8;4;19;25;48
16.02.2020 13:00;9;5;18;26;49
16.02.2020 14:00;9;7;21;31;47
16.02.2020 15:00;9;7;21;31;48
16.02.2020 16:00;8;6;19;28;52
16.02.2020 17:00;8;5;21;29;52
16.02.2020 18:00;8;5;20;27;55
16.02.2020 19:00;9;5;20;27;55
16.02.2020 20:00;9;4;19;25;54
16.02.2020 21:00;9;3;19;23;54
16.02.2020 22:00;10;3;18;23;55
16.02.2020 23:00;9;4;18;23;55
17.02.2020 00:00;8;2;13;16;57
17.02.2020 01:00;5;2;13;16;78
17.02.2020 02:00;3;2;16;19;83
17.02.2020 03:00;3;0;4;4;91
17.02.2020 04:00;3;0;4;5;93
17.02.2020 05:00;3;0;5;6;92
17.02.2020 06:00;3;1;9;11;85
17.02.2020 07:00;5;2;15;18;78
17.02.2020 08:00;8;3;18;23;73
17.02.2020 09:00;9;4;23;30;66
17.02.2020 10:00;15;6;25;34;62
17.02.2020 11:00;12;4;16;22;70
17.02.2020 12:00;12;4;15;21;70
17.02.2020 13:00;10;5;15;22;70
17.02.2020 14:00;13;4;17;24;66
17.02.2020 15:00;9;5;16;24;67
17.02.2020 16:00;9;6;20;29;63
17.02.2020 17:00;9;5;19;27;64
17.02.2020 18:00;7;5;22;29;60
17.02.2020 19:00;6;4;23;28;59
17.02.2020 20:00;6;4;23;29;59
17.02.2020 21:00;6;3;21;25;60
17.02.2020 22:00;6;2;15;18;65
17.02.2020 23:00;5;1;10;12;68
18.02.2020 00:00;5;1;7;8;71
18.02.2020 01:00;5;1;8;9;70
18.02.2020 02:00;6;0;7;7;69
18.02.2020 03:00;5;0;6;7;67
18.02.2020 04:00;5;1;7;7;63
18.02.2020 05:00;5;1;7;8;62
18.02.2020 06:00;6;2;13;16;55
18.02.2020 07:00;6;4;20;25;50
18.02.2020 08:00;9;5;22;30;48
18.02.2020 09:00;9;6;25;34;46
18.02.2020 10:00;8;8;28;40;49
18.02.2020 11:00;7;7;23;34;50
18.02.2020 12:00;8;5;17;25;56
18.02.2020 13:00;7;6;26;36;51
18.02.2020 14:00;9;7;28;38;47
18.02.2020 15:00;10;5;23;31;52
18.02.2020 16:00;12;6;23;32;53
18.02.2020 17:00;13;5;25;33;50
18.02.2020 18:00;10;4;20;26;55
18.02.2020 19:00;9;3;18;23;57
18.02.2020 20:00;8;3;18;23;57
18.02.2020 21:00;7;2;12;15;61
18.02.2020 22:00;6;1;11;13;63
18.02.2020 23:00;6;2;10;13;61
19.02.2020 00:00;6;1;12;14;57
19.02.2020 01:00;7;1;8;10;59
19.02.2020 02:00;7;1;10;12;59
19.02.2020 03:00;7;1;11;13;58
19.02.2020 04:00;8;2;14;17;53
19.02.2020 05:00;8;2;16;19;52
19.02.2020 06:00;9;5;20;27;46
19.02.2020 07:00;9;9;29;43;39
19.02.2020 08:00;9;9;33;47;38
19.02.2020 09:00;9;8;32;45;39
19.02.2020 10:00;8;9;31;45;39
19.02.2020 11:00;6;7;33;43;43
19.02.2020 12:00;7;8;33;45;42
19.02.2020 13:00;9;9;33;47;43
19.02.2020 14:00;8;7;23;34;55
19.02.2020 15:00;8;5;21;29;57
19.02.2020 16:00;7;7;26;37;55
19.02.2020 17:00;6;4;26;32;54
19.02.2020 18:00;5;7;47;58;32
19.02.2020 19:00;7;5;32;40;40
19.02.2020 20:00;7;4;28;34;42
19.02.2020 21:00;7;4;26;33;46
19.02.2020 22:00;7;4;25;31;46
19.02.2020 23:00;9;5;26;33;45
20.02.2020 00:00;11;2;21;24;46
20.02.2020 01:00;11;2;24;27;41
20.02.2020 02:00;12;2;22;25;46
20.02.2020 03:00;13;1;18;19;45
20.02.2020 04:00;13;0;15;16;46
20.02.2020 05:00;13;1;18;19;45
20.02.2020 06:00;14;5;30;38;31
20.02.2020 07:00;16;11;37;54;24
20.02.2020 08:00;16;17;48;74;15
20.02.2020 09:00;18;20;50;82;13
20.02.2020 10:00;17;25;43;81;20
20.02.2020 11:00;15;20;33;64;28
20.02.2020 12:00;14;13;26;45;35
20.02.2020 13:00;15;12;27;45;34
20.02.2020 14:00;16;13;31;51;30
20.02.2020 15:00;16;16;32;57;29
20.02.2020 16:00;17;16;35;60;25
20.02.2020 17:00;17;15;38;61;21
20.02.2020 18:00;16;11;37;54;20
20.02.2020 19:00;15;8;33;45;23
20.02.2020 20:00;12;8;31;43;25
20.02.2020 21:00;11;7;28;38;31
20.02.2020 22:00;10;5;22;30;40
20.02.2020 23:00;10;5;21;29;45
21.02.2020 00:00;9;6;22;31;48
21.02.2020 01:00;7;3;17;23;56
21.02.2020 02:00;6;2;14;18;62
21.02.2020 03:00;5;1;9;10;69
21.02.2020 04:00;4;4;20;26;70
21.02.2020 05:00;5;5;24;31;65
21.02.2020 06:00;5;6;30;40;55
21.02.2020 07:00;8;8;30;42;51
21.02.2020 08:00;9;7;32;42;46
21.02.2020 09:00;10;8;29;41;45
21.02.2020 10:00;11;9;30;44;45
21.02.2020 11:00;12;8;25;37;47
21.02.2020 12:00;14;10;29;44;47
21.02.2020 13:00;12;10;33;47;45
21.02.2020 14:00;13;8;30;42;45
21.02.2020 15:00;12;8;27;39;51
21.02.2020 16:00;12;6;23;32;55
21.02.2020 17:00;12;4;23;30;53
21.02.2020 18:00;13;4;23;29;52
21.02.2020 19:00;13;5;30;38;44
21.02.2020 20:00;12;5;32;40;41
21.02.2020 21:00;12;4;30;36;42
21.02.2020 22:00;11;4;29;35;41
21.02.2020 23:00;11;4;24;29;43
22.02.2020 00:00;9;2;15;17;52
22.02.2020 01:00;9;2;15;18;50
22.02.2020 02:00;9;1;15;17;52
22.02.2020 03:00;9;1;12;13;56
22.02.2020 04:00;9;1;10;12;58
22.02.2020 05:00;9;1;12;14;55
22.02.2020 06:00;9;2;13;15;55
22.02.2020 07:00;10;2;13;16;55
22.02.2020 08:00;10;3;16;21;51
22.02.2020 09:00;11;3;16;20;50
22.02.2020 10:00;10;4;20;27;47
22.02.2020 11:00;10;6;19;28;49
22.02.2020 12:00;9;5;16;24;55
22.02.2020 13:00;9;4;16;23;58
22.02.2020 14:00;9;3;11;15;66
22.02.2020 15:00;8;2;8;11;69
22.02.2020 16:00;8;2;9;13;67
22.02.2020 17:00;9;1;10;12;68
22.02.2020 18:00;8;1;9;11;66
22.02.2020 19:00;9;1;12;14;63
22.02.2020 20:00;5;3;20;26;70
22.02.2020 21:00;5;2;18;21;73
22.02.2020 22:00;5;1;11;12;76
22.02.2020 23:00;5;1;6;7;81
23.02.2020 00:00;6;1;6;7;79
23.02.2020 01:00;6;1;8;9;76
23.02.2020 02:00;5;0;7;8;75
23.02.2020 03:00;7;0;10;10;70
23.02.2020 04:00;8;1;18;19;63
23.02.2020 05:00;8;1;21;23;59
23.02.2020 06:00;7;1;21;23;59
23.02.2020 07:00;8;1;7;8;70
23.02.2020 08:00;7;0;6;7;72
23.02.2020 09:00;6;1;6;7;71
23.02.2020 10:00;5;1;10;11;71
23.02.2020 11:00;4;1;10;12;71
23.02.2020 12:00;5;2;11;14;69
23.02.2020 13:00;6;5;23;30;56
23.02.2020 14:00;6;3;25;30;52
23.02.2020 15:00;7;3;29;34;45
23.02.2020 16:00;9;1;29;31;43
23.02.2020 17:00;9;1;34;35;39
23.02.2020 18:00;7;2;30;33;41
23.02.2020 19:00;5;4;30;36;51
23.02.2020 20:00;3;4;25;32;62
23.02.2020 21:00;3;3;19;24;65
23.02.2020 22:00;3;4;23;28;64
23.02.2020 23:00;4;5;25;32;66
24.02.2020 00:00;4;6;27;36;66
24.02.2020 01:00;6;4;23;30;68
24.02.2020 02:00;7;4;29;36;62
24.02.2020 03:00;9;6;31;39;58
24.02.2020 04:00;10;3;22;28;59
24.02.2020 05:00;11;2;15;17;62
24.02.2020 06:00;11;3;20;25;57
24.02.2020 07:00;11;6;35;44;43
24.02.2020 08:00;11;5;33;41;42
24.02.2020 09:00;12;5;27;35;47
24.02.2020 10:00;12;10;33;47;42
24.02.2020 11:00;13;8;34;46;39
24.02.2020 12:00;13;7;24;35;47
24.02.2020 13:00;14;5;19;28;53
24.02.2020 14:00;12;6;25;34;51
24.02.2020 15:00;14;6;19;29;59
24.02.2020 16:00;12;7;23;33;55
24.02.2020 17:00;12;9;32;46;45
24.02.2020 18:00;11;7;32;42;45
24.02.2020 19:00;10;6;27;36;48
24.02.2020 20:00;8;2;17;21;57
24.02.2020 21:00;9;2;18;21;54
24.02.2020 22:00;9;1;18;20;51
24.02.2020 23:00;10;3;21;25;41
25.02.2020 00:00;9;1;17;19;38
