Station;145 Frohnau;145 Frohnau;145 Frohnau;145 Frohnau
03.01.2020 02:00;0;15;16;27
03.01.2020 03:00;0;10;10;38
03.01.2020 04:00;0;10;10;39
03.01.2020 05:00;0;10;10;39
03.01.2020 06:00;1;12;12;35
03.01.2020 07:00;0;12;13;35
03.01.2020 08:00;1;17;18;27
03.01.2020 09:00;1;15;16;32
03.01.2020 10:00;1;12;13;35
03.01.2020 11:00;1;12;13;34
03.01.2020 12:00;1;11;13;34
03.01.2020 13:00;1;11;13;35
03.01.2020 14:00;1;11;12;36
03.01.2020 15:00;1;11;12;37
03.01.2020 16:00;1;12;13;36
03.01.2020 17:00;0;11;12;37
03.01.2020 18:00;1;11;12;35
03.01.2020 19:00;0;11;12;35
03.01.2020 20:00;1;9;10;39
03.01.2020 21:00;0;8;8;40
03.01.2020 22:00;1;8;8;42
03.01.2020 23:00;0;9;9;44
04.01.2020 00:00;1;3;4;75
04.01.2020 01:00;0;3;3;71
04.01.2020 02:00;0;2;2;69
04.01.2020 03:00;0;4;5;62
04.01.2020 04:00;0;4;4;60
04.01.2020 05:00;0;3;4;61
04.01.2020 06:00;0;3;3;62
04.01.2020 07:00;0;3;3;64
04.01.2020 08:00;0;3;3;63
04.01.2020 09:00;0;3;4;62
04.01.2020 10:00;0;4;4;61
04.01.2020 11:00;0;4;5;61
04.01.2020 12:00;0;4;4;61
04.01.2020 13:00;0;5;5;60
04.01.2020 14:00;0;5;5;60
04.01.2020 15:00;0;4;4;67
04.01.2020 16:00;0;5;6;66
04.01.2020 17:00;0;6;6;68
04.01.2020 18:00;0;5;6;71
04.01.2020 19:00;0;5;6;71
04.01.2020 20:00;0;4;5;71
04.01.2020 21:00;0;5;6;67
04.01.2020 22:00;0;5;5;63
04.01.2020 23:00;0;5;6;62
05.01.2020 00:00;0;4;5;58
05.01.2020 01:00;0;4;4;56
05.01.2020 02:00;0;6;6;53
05.01.2020 03:00;0;5;5;54
05.01.2020 04:00;0;5;4;54
05.01.2020 05:00;0;6;6;50
05.01.2020 06:00;0;5;5;38
05.01.2020 07:00;0;6;6;34
05.01.2020 08:00;0;12;12;25
05.01.2020 09:00;0;13;13;23
05.01.2020 10:00;1;15;16;19
05.01.2020 11:00;2;15;18;21
05.01.2020 12:00;1;15;17;24
05.01.2020 13:00;1;15;17;26
05.01.2020 14:00;1;13;15;29
05.01.2020 15:00;1;15;16;30
05.01.2020 16:00;1;20;21;24
05.01.2020 17:00;0;16;16;27
05.01.2020 18:00;2;26;29;11
05.01.2020 19:00;3;30;34;5
05.01.2020 20:00;2;24;27;9
05.01.2020 21:00;1;22;23;18
05.01.2020 22:00;0;19;19;30
05.01.2020 23:00;0;16;16;34
06.01.2020 00:00;0;13;13;40
06.01.2020 01:00;0;9;9;36
06.01.2020 02:00;0;7;7;36
06.01.2020 03:00;0;6;7;31
06.01.2020 04:00;0;6;7;38
06.01.2020 05:00;0;7;7;35
06.01.2020 06:00;0;11;11;34
06.01.2020 07:00;1;16;17;27
06.01.2020 08:00;1;20;21;23
06.01.2020 09:00;1;21;24;22
06.01.2020 10:00;2;20;23;29
06.01.2020 11:00;1;12;14;46
06.01.2020 12:00;1;9;10;59
06.01.2020 13:00;1;8;9;61
06.01.2020 14:00;1;8;9;61
06.01.2020 15:00;1;8;9;60
06.01.2020 16:00;0;9;10;59
06.01.2020 17:00;0;9;9;49
06.01.2020 18:00;0;10;11;41
06.01.2020 19:00;0;13;14;45
06.01.2020 20:00;0;15;16;43
06.01.2020 21:00;1;14;15;46
06.01.2020 22:00;0;13;14;45
06.01.2020 23:00;0;12;12;41
07.01.2020 00:00;1;20;21;34
07.01.2020 01:00;1;16;17;28
07.01.2020 02:00;1;20;21;19
07.01.2020 03:00;1;20;21;15
07.01.2020 04:00;0;16;16;14
07.01.2020 05:00;0;15;15;13
07.01.2020 06:00;0;16;16;13
07.01.2020 07:00;1;19;21;10
07.01.2020 08:00;2;23;25;6
07.01.2020 09:00;5;27;34;4
07.01.2020 10:00;4;24;30;6
07.01.2020 11:00;9;25;39;7
07.01.2020 12:00;6;23;33;7
07.01.2020 13:00;4;20;26;11
07.01.2020 14:00;2;17;20;15
07.01.2020 15:00;2;18;20;14
07.01.2020 16:00;2;20;23;10
07.01.2020 17:00;5;22;29;3
07.01.2020 18:00;10;24;39;4
07.01.2020 19:00;4;22;28;8
07.01.2020 20:00;4;21;27;5
07.01.2020 21:00;4;20;26;11
07.01.2020 22:00;1;19;21;12
07.01.2020 23:00;1;21;23;12
08.01.2020 00:00;1;18;19;14
08.01.2020 01:00;1;25;27;7
08.01.2020 02:00;1;19;19;13
08.01.2020 03:00;0;13;14;20
08.01.2020 04:00;0;13;13;23
08.01.2020 05:00;0;22;23;18
08.01.2020 06:00;0;13;13;28
08.01.2020 07:00;0;13;13;32
08.01.2020 08:00;0;14;14;35
08.01.2020 09:00;0;15;15;36
08.01.2020 10:00;0;16;16;38
08.01.2020 11:00;0;12;13;43
08.01.2020 12:00;0;12;12;42
08.01.2020 13:00;0;9;9;44
08.01.2020 14:00;0;9;9;43
08.01.2020 15:00;0;11;11;40
08.01.2020 16:00;0;12;12;36
08.01.2020 17:00;0;13;13;32
08.01.2020 18:00;0;15;15;26
08.01.2020 19:00;0;11;12;29
08.01.2020 20:00;0;12;12;27
08.01.2020 21:00;0;12;12;26
08.01.2020 22:00;0;12;12;22
08.01.2020 23:00;0;15;16;17
09.01.2020 00:00;0;16;16;15
09.01.2020 01:00;0;13;13;13
09.01.2020 02:00;0;11;11;12
09.01.2020 03:00;0;12;12;11
09.01.2020 04:00;0;14;14;12
09.01.2020 05:00;0;13;13;11
09.01.2020 06:00;0;13;14;12
09.01.2020 07:00;1;15;16;11
09.01.2020 08:00;2;21;25;5
09.01.2020 09:00;7;28;39;3
09.01.2020 10:00;10;30;45;3
09.01.2020 11:00;20;38;69;5
09.01.2020 12:00;16;32;56;7
09.01.2020 13:00;8;24;37;9
09.01.2020 14:00;4;21;28;11
09.01.2020 15:00;2;19;21;13
09.01.2020 16:00;1;21;23;11
09.01.2020 17:00;1;22;24;13
09.01.2020 18:00;1;21;21;16
09.01.2020 19:00;0;20;21;18
09.01.2020 20:00;0;19;19;20
09.01.2020 21:00;0;18;19;22
09.01.2020 22:00;0;17;18;22
09.01.2020 23:00;0;15;16;25
10.01.2020 00:00;0;13;14;27
10.01.2020 01:00;0;11;11;27
10.01.2020 02:00;0;9;10;28
10.01.2020 03:00;0;9;9;33
10.01.2020 04:00;0;9;9;32
10.01.2020 05:00;0;8;8;36
10.01.2020 06:00;0;8;8;37
10.01.2020 07:00;0;8;8;39
10.01.2020 08:00;0;6;7;42
10.01.2020 09:00;0;7;8;42
10.01.2020 10:00;0;8;9;40
10.01.2020 11:00;1;8;9;40
10.01.2020 12:00;1;7;9;42
10.01.2020 13:00;1;6;8;54
10.01.2020 14:00;;;;
10.01.2020 15:00;0;7;8;55
10.01.2020 16:00;0;10;11;47
10.01.2020 17:00;1;24;25;26
10.01.2020 18:00;0;12;12;43
10.01.2020 19:00;0;8;9;52
10.01.2020 20:00;0;7;7;56
10.01.2020 21:00;0;7;7;47
10.01.2020 22:00;0;5;5;45
10.01.2020 23:00;1;4;5;46
11.01.2020 00:00;1;3;4;48
11.01.2020 01:00;1;3;4;50
11.01.2020 02:00;1;2;3;50
11.01.2020 03:00;1;2;3;53
11.01.2020 04:00;1;2;3;54
11.01.2020 05:00;1;2;3;54
11.01.2020 06:00;1;2;3;54
11.01.2020 07:00;1;2;4;53
11.01.2020 08:00;1;3;4;52
11.01.2020 09:00;1;3;4;55
11.01.2020 10:00;1;3;4;67
11.01.2020 11:00;1;5;6;65
11.01.2020 12:00;1;4;6;60
11.01.2020 13:00;1;3;4;68
11.01.2020 14:00;1;3;4;70
11.01.2020 15:00;1;4;5;68
11.01.2020 16:00;1;6;7;65
11.01.2020 17:00;1;13;14;46
11.01.2020 18:00;1;21;22;31
11.01.2020 19:00;1;21;22;37
11.01.2020 20:00;1;15;16;46
11.01.2020 21:00;1;13;14;49
11.01.2020 22:00;1;11;12;51
11.01.2020 23:00;1;10;11;49
12.01.2020 00:00;0;10;10;48
12.01.2020 01:00;0;9;9;49
12.01.2020 02:00;0;8;9;49
12.01.2020 03:00;0;8;9;44
12.01.2020 04:00;0;8;8;45
12.01.2020 05:00;0;8;8;45
12.01.2020 06:00;0;8;8;45
12.01.2020 07:00;0;8;9;47
12.01.2020 08:00;0;9;9;46
12.01.2020 09:00;0;9;9;45
12.01.2020 10:00;1;9;10;46
12.01.2020 11:00;1;8;9;49
12.01.2020 12:00;1;7;8;52
12.01.2020 13:00;1;6;6;55
12.01.2020 14:00;0;5;6;55
12.01.2020 15:00;1;5;6;53
12.01.2020 16:00;0;6;7;54
12.01.2020 17:00;0;7;7;53
12.01.2020 18:00;0;7;7;51
12.01.2020 19:00;0;7;7;51
12.01.2020 20:00;0;6;6;54
12.01.2020 21:00;0;5;5;55
12.01.2020 22:00;0;5;6;53
12.01.2020 23:00;0;5;5;53
13.01.2020 00:00;0;5;5;54
13.01.2020 01:00;0;4;4;53
13.01.2020 02:00;0;4;4;52
13.01.2020 03:00;0;4;5;51
13.01.2020 04:00;0;5;5;50
13.01.2020 05:00;0;5;6;52
13.01.2020 06:00;0;4;5;60
13.01.2020 07:00;0;6;7;57
13.01.2020 08:00;0;10;11;45
13.01.2020 09:00;0;15;16;31
13.01.2020 10:00;2;18;21;22
13.01.2020 11:00;2;17;20;29
13.01.2020 12:00;1;12;13;35
13.01.2020 13:00;1;14;16;32
13.01.2020 14:00;1;14;16;32
13.01.2020 15:00;1;9;10;40
13.01.2020 16:00;1;10;11;34
13.01.2020 17:00;0;14;15;32
13.01.2020 18:00;0;17;17;35
13.01.2020 19:00;0;20;21;29
13.01.2020 20:00;0;25;26;20
13.01.2020 21:00;1;31;32;13
13.01.2020 22:00;1;33;35;12
13.01.2020 23:00;1;27;29;12
14.01.2020 00:00;1;26;28;13
14.01.2020 01:00;0;21;21;15
14.01.2020 02:00;1;21;22;15
14.01.2020 03:00;0;16;16;21
14.01.2020 04:00;0;17;17;22
14.01.2020 05:00;0;16;16;24
14.01.2020 06:00;0;18;17;25
14.01.2020 07:00;0;23;23;22
14.01.2020 08:00;0;27;27;23
14.01.2020 09:00;0;25;26;27
14.01.2020 10:00;1;23;24;33
14.01.2020 11:00;1;17;18;39
14.01.2020 12:00;1;18;20;37
14.01.2020 13:00;1;13;15;43
14.01.2020 14:00;1;13;15;45
14.01.2020 15:00;1;12;13;46
14.01.2020 16:00;0;14;14;43
14.01.2020 17:00;1;23;24;32
14.01.2020 18:00;0;21;21;33
14.01.2020 19:00;0;17;17;41
14.01.2020 20:00;0;13;13;46
14.01.2020 21:00;0;13;13;45
14.01.2020 22:00;0;13;13;44
14.01.2020 23:00;0;11;11;48
15.01.2020 00:00;0;10;10;48
15.01.2020 01:00;0;10;10;46
15.01.2020 02:00;0;9;9;46
15.01.2020 03:00;0;16;16;42
15.01.2020 04:00;0;12;11;43
15.01.2020 05:00;0;10;10;46
15.01.2020 06:00;0;12;11;47
15.01.2020 07:00;0;12;12;50
15.01.2020 08:00;0;15;14;48
15.01.2020 09:00;0;14;14;49
15.01.2020 10:00;0;17;17;48
15.01.2020 11:00;0;16;16;48
15.01.2020 12:00;0;16;17;49
15.01.2020 13:00;1;15;16;50
15.01.2020 14:00;1;13;14;54
15.01.2020 15:00;0;15;15;53
15.01.2020 16:00;0;20;20;47
15.01.2020 17:00;0;18;18;49
15.01.2020 18:00;0;25;25;39
15.01.2020 19:00;0;30;30;30
15.01.2020 20:00;0;21;20;38
15.01.2020 21:00;0;22;22;34
15.01.2020 22:00;0;20;20;38
15.01.2020 23:00;0;18;18;40
16.01.2020 00:00;0;16;16;42
16.01.2020 01:00;0;15;14;40
16.01.2020 02:00;0;10;9;43
16.01.2020 03:00;0;10;9;46
16.01.2020 04:00;0;5;5;60
16.01.2020 05:00;0;5;5;53
16.01.2020 06:00;0;5;4;52
16.01.2020 07:00;0;19;19;31
16.01.2020 08:00;2;31;34;17
16.01.2020 09:00;7;35;46;11
16.01.2020 10:00;9;31;45;15
16.01.2020 11:00;6;29;38;27
16.01.2020 12:00;1;14;16;54
16.01.2020 13:00;0;10;11;62
16.01.2020 14:00;0;10;10;64
16.01.2020 15:00;0;11;12;59
16.01.2020 16:00;0;16;16;41
16.01.2020 17:00;0;15;15;52
16.01.2020 18:00;0;21;21;37
16.01.2020 19:00;0;24;24;25
16.01.2020 20:00;4;43;49;5
16.01.2020 21:00;11;46;63;1
16.01.2020 22:00;12;42;60;2
16.01.2020 23:00;6;36;46;2
17.01.2020 00:00;2;30;32;5
17.01.2020 01:00;2;30;34;3
17.01.2020 02:00;5;35;42;2
17.01.2020 03:00;3;29;33;3
17.01.2020 04:00;1;26;27;3
17.01.2020 05:00;1;24;26;4
17.01.2020 06:00;1;23;24;4
17.01.2020 07:00;1;26;27;3
17.01.2020 08:00;3;29;33;2
17.01.2020 09:00;10;31;46;2
17.01.2020 10:00;14;29;49;4
17.01.2020 11:00;14;31;52;11
17.01.2020 12:00;12;33;51;18
17.01.2020 13:00;6;28;38;30
17.01.2020 14:00;3;23;29;41
17.01.2020 15:00;1;15;17;54
17.01.2020 16:00;1;15;16;58
17.01.2020 17:00;0;17;17;57
17.01.2020 18:00;0;24;24;46
17.01.2020 19:00;0;28;28;31
17.01.2020 20:00;0;31;32;27
17.01.2020 21:00;1;32;33;21
17.01.2020 22:00;0;27;28;18
17.01.2020 23:00;1;26;27;15
18.01.2020 00:00;1;22;23;16
18.01.2020 01:00;1;19;20;20
18.01.2020 02:00;0;13;14;24
18.01.2020 03:00;0;10;11;24
18.01.2020 04:00;0;10;10;24
18.01.2020 05:00;0;9;9;23
18.01.2020 06:00;0;11;11;28
18.01.2020 07:00;0;7;7;48
18.01.2020 08:00;0;9;9;47
18.01.2020 09:00;0;9;10;48
18.01.2020 10:00;1;17;18;33
18.01.2020 11:00;1;12;13;50
18.01.2020 12:00;1;9;9;55
18.01.2020 13:00;0;6;7;63
18.01.2020 14:00;0;7;7;62
18.01.2020 15:00;0;7;8;61
18.01.2020 16:00;0;7;7;61
18.01.2020 17:00;0;6;7;62
18.01.2020 18:00;0;18;18;39
18.01.2020 19:00;0;21;21;36
18.01.2020 20:00;0;15;15;45
18.01.2020 21:00;0;17;17;38
18.01.2020 22:00;0;12;12;43
18.01.2020 23:00;0;14;15;40
19.01.2020 00:00;0;10;10;45
19.01.2020 01:00;0;10;10;41
19.01.2020 02:00;0;7;7;46
19.01.2020 03:00;0;7;7;44
19.01.2020 04:00;0;7;7;44
19.01.2020 05:00;0;7;7;44
19.01.2020 06:00;0;6;6;46
19.01.2020 07:00;0;5;5;45
19.01.2020 08:00;0;4;4;46
19.01.2020 09:00;0;5;5;52
19.01.2020 10:00;0;4;5;58
19.01.2020 11:00;0;4;5;59
19.01.2020 12:00;0;5;5;58
19.01.2020 13:00;0;5;5;61
19.01.2020 14:00;0;4;5;60
19.01.2020 15:00;0;4;5;59
19.01.2020 16:00;0;4;4;61
19.01.2020 17:00;0;6;7;54
19.01.2020 18:00;0;8;8;52
19.01.2020 19:00;0;7;7;53
19.01.2020 20:00;0;9;9;41
19.01.2020 21:00;0;14;14;33
19.01.2020 22:00;0;19;19;25
19.01.2020 23:00;0;14;13;22
20.01.2020 00:00;0;12;11;24
20.01.2020 01:00;0;11;10;24
20.01.2020 02:00;0;10;9;31
20.01.2020 03:00;0;8;7;36
20.01.2020 04:00;0;9;8;29
20.01.2020 05:00;0;10;9;25
20.01.2020 06:00;1;18;19;14
20.01.2020 07:00;0;20;21;12
20.01.2020 08:00;0;22;21;16
20.01.2020 09:00;1;26;28;9
20.01.2020 10:00;5;28;36;9
20.01.2020 11:00;2;20;23;23
20.01.2020 12:00;0;12;12;39
20.01.2020 13:00;0;11;11;45
20.01.2020 14:00;0;10;9;51
20.01.2020 15:00;0;10;9;49
20.01.2020 16:00;0;11;10;45
20.01.2020 17:00;0;10;9;49
20.01.2020 18:00;0;13;12;45
20.01.2020 19:00;0;17;16;31
20.01.2020 20:00;0;26;25;15
20.01.2020 21:00;1;26;27;11
20.01.2020 22:00;0;16;16;26
20.01.2020 23:00;0;16;15;21
21.01.2020 00:00;0;11;12;29
21.01.2020 01:00;0;9;9;37
21.01.2020 02:00;0;8;8;33
21.01.2020 03:00;0;8;8;33
21.01.2020 04:00;0;8;8;32
21.01.2020 05:00;0;9;9;29
21.01.2020 06:00;1;16;18;22
21.01.2020 07:00;0;16;16;24
21.01.2020 08:00;2;25;28;17
21.01.2020 09:00;5;29;36;14
21.01.2020 10:00;6;26;35;19
21.01.2020 11:00;3;20;24;29
21.01.2020 12:00;2;14;17;43
21.01.2020 13:00;2;12;15;48
21.01.2020 14:00;2;13;16;44
21.01.2020 15:00;2;15;17;41
21.01.2020 16:00;1;20;22;34
21.01.2020 17:00;4;33;38;15
21.01.2020 18:00;5;37;43;9
21.01.2020 19:00;4;35;42;8
21.01.2020 20:00;4;37;42;7
21.01.2020 21:00;2;31;34;11
21.01.2020 22:00;0;24;24;25
21.01.2020 23:00;0;20;20;28
22.01.2020 00:00;0;19;19;28
22.01.2020 01:00;1;18;19;27
22.01.2020 02:00;1;18;19;27
22.01.2020 03:00;1;21;22;24
22.01.2020 04:00;1;20;21;23
22.01.2020 05:00;1;20;21;25
22.01.2020 06:00;1;18;19;27
22.01.2020 07:00;1;19;20;26
22.01.2020 08:00;1;17;18;25
22.01.2020 09:00;1;16;17;27
22.01.2020 10:00;1;12;13;31
22.01.2020 11:00;1;10;12;34
22.01.2020 12:00;1;10;12;34
22.01.2020 13:00;1;12;14;31
22.01.2020 14:00;1;12;14;36
22.01.2020 15:00;1;11;12;42
22.01.2020 16:00;1;6;8;62
22.01.2020 17:00;1;8;9;64
22.01.2020 18:00;1;9;10;60
22.01.2020 19:00;1;13;14;51
22.01.2020 20:00;1;9;10;56
22.01.2020 21:00;1;8;8;53
22.01.2020 22:00;1;13;14;41
22.01.2020 23:00;1;15;16;35
23.01.2020 00:00;1;8;9;40
23.01.2020 01:00;1;9;10;33
23.01.2020 02:00;0;6;6;42
23.01.2020 03:00;0;5;5;35
23.01.2020 04:00;0;10;9;29
23.01.2020 05:00;0;10;10;20
23.01.2020 06:00;2;16;19;9
23.01.2020 07:00;2;24;27;7
23.01.2020 08:00;2;25;28;6
23.01.2020 09:00;3;26;31;4
23.01.2020 10:00;6;27;36;5
23.01.2020 11:00;5;24;32;14
23.01.2020 12:00;2;16;20;33
23.01.2020 13:00;1;9;10;53
23.01.2020 14:00;0;6;5;63
23.01.2020 15:00;0;5;5;64
23.01.2020 16:00;0;6;5;63
23.01.2020 17:00;0;7;7;60
23.01.2020 18:00;0;10;10;53
23.01.2020 19:00;0;12;11;49
23.01.2020 20:00;0;9;8;54
23.01.2020 21:00;0;10;10;48
23.01.2020 22:00;0;16;16;39
23.01.2020 23:00;0;11;11;42
24.01.2020 00:00;0;10;10;42
24.01.2020 01:00;0;11;11;38
24.01.2020 02:00;0;17;17;31
24.01.2020 03:00;0;21;21;22
24.01.2020 04:00;0;21;21;19
24.01.2020 05:00;0;19;19;17
24.01.2020 06:00;0;21;21;13
24.01.2020 07:00;5;29;37;3
24.01.2020 08:00;1;30;32;7
24.01.2020 09:00;17;36;62;2
24.01.2020 10:00;25;35;73;3
24.01.2020 11:00;11;29;46;14
24.01.2020 12:00;6;22;31;23
24.01.2020 13:00;5;20;27;27
24.01.2020 14:00;3;15;19;31
24.01.2020 15:00;3;17;21;28
24.01.2020 16:00;2;21;24;20
24.01.2020 17:00;1;20;21;20
24.01.2020 18:00;0;19;19;20
24.01.2020 19:00;0;19;20;19
24.01.2020 20:00;0;22;23;15
24.01.2020 21:00;0;22;22;15
24.01.2020 22:00;0;19;20;18
24.01.2020 23:00;0;23;24;13
25.01.2020 00:00;0;26;27;10
25.01.2020 01:00;0;25;26;10
25.01.2020 02:00;0;22;22;12
25.01.2020 03:00;0;21;22;12
25.01.2020 04:00;0;21;21;12
25.01.2020 05:00;0;17;17;18
25.01.2020 06:00;0;12;12;24
25.01.2020 07:00;0;10;10;28
25.01.2020 08:00;0;11;11;27
25.01.2020 09:00;0;10;10;28
25.01.2020 10:00;0;10;11;29
25.01.2020 11:00;1;11;12;28
25.01.2020 12:00;1;11;12;27
25.01.2020 13:00;1;12;13;24
25.01.2020 14:00;1;13;14;24
25.01.2020 15:00;1;12;13;26
25.01.2020 16:00;0;13;13;25
25.01.2020 17:00;0;14;15;20
25.01.2020 18:00;0;13;13;22
25.01.2020 19:00;0;14;14;20
25.01.2020 20:00;0;14;15;19
25.01.2020 21:00;0;14;14;20
25.01.2020 22:00;0;17;17;18
25.01.2020 23:00;0;16;16;20
26.01.2020 00:00;0;17;17;17
26.01.2020 01:00;0;13;13;21
26.01.2020 02:00;0;11;11;27
26.01.2020 03:00;0;11;11;28
26.01.2020 04:00;0;10;10;27
26.01.2020 05:00;0;9;10;27
26.01.2020 06:00;0;10;10;24
26.01.2020 07:00;0;10;10;23
26.01.2020 08:00;0;9;9;28
26.01.2020 09:00;0;8;8;32
26.01.2020 10:00;0;9;10;28
26.01.2020 11:00;1;11;12;25
26.01.2020 12:00;1;11;12;26
26.01.2020 13:00;1;11;13;26
26.01.2020 14:00;1;12;13;26
26.01.2020 15:00;1;12;13;26
26.01.2020 16:00;0;11;12;28
26.01.2020 17:00;0;13;14;27
26.01.2020 18:00;1;28;29;13
26.01.2020 19:00;4;39;45;2
26.01.2020 20:00;10;37;53;1
26.01.2020 21:00;13;34;54;1
26.01.2020 22:00;13;34;53;1
26.01.2020 23:00;12;30;48;1
27.01.2020 00:00;8;27;40;1
27.01.2020 01:00;10;23;39;1
27.01.2020 02:00;12;19;37;1
27.01.2020 03:00;17;17;43;1
27.01.2020 04:00;16;18;42;1
27.01.2020 05:00;17;15;41;1
27.01.2020 06:00;14;17;39;1
27.01.2020 07:00;19;20;50;1
27.01.2020 08:00;24;27;63;1
27.01.2020 09:00;24;23;58;1
27.01.2020 10:00;22;23;57;3
27.01.2020 11:00;10;23;39;13
27.01.2020 12:00;3;19;24;28
27.01.2020 13:00;1;18;20;35
27.01.2020 14:00;1;16;17;39
27.01.2020 15:00;1;16;17;42
27.01.2020 16:00;0;17;17;40
27.01.2020 17:00;0;19;19;37
27.01.2020 18:00;0;20;20;36
27.01.2020 19:00;0;22;22;33
27.01.2020 20:00;0;22;22;32
27.01.2020 21:00;0;19;18;36
27.01.2020 22:00;0;18;18;34
27.01.2020 23:00;0;18;18;33
28.01.2020 00:00;0;18;17;31
28.01.2020 01:00;0;18;18;29
28.01.2020 02:00;0;17;16;28
28.01.2020 03:00;0;17;17;27
28.01.2020 04:00;0;14;14;32
28.01.2020 05:00;0;14;14;35
28.01.2020 06:00;0;13;13;38
28.01.2020 07:00;0;15;15;39
28.01.2020 08:00;0;12;12;44
28.01.2020 09:00;0;12;11;46
28.01.2020 10:00;0;12;12;46
28.01.2020 11:00;0;10;10;52
28.01.2020 12:00;0;7;7;58
28.01.2020 13:00;0;6;7;63
28.01.2020 14:00;0;11;11;58
28.01.2020 15:00;0;10;10;61
28.01.2020 16:00;0;6;6;70
28.01.2020 17:00;0;6;6;72
28.01.2020 18:00;0;8;8;67
28.01.2020 19:00;0;9;9;65
28.01.2020 20:00;0;5;5;75
28.01.2020 21:00;0;6;5;71
28.01.2020 22:00;0;7;7;68
28.01.2020 23:00;0;4;4;70
29.01.2020 00:00;0;4;4;70
29.01.2020 01:00;0;5;5;68
29.01.2020 02:00;0;6;6;63
29.01.2020 03:00;0;5;5;64
29.01.2020 04:00;0;5;5;62
29.01.2020 05:00;0;6;6;60
29.01.2020 06:00;0;7;6;59
29.01.2020 07:00;0;7;7;61
29.01.2020 08:00;0;9;9;57
29.01.2020 09:00;0;9;9;56
29.01.2020 10:00;0;9;9;57
29.01.2020 11:00;0;9;9;56
29.01.2020 12:00;0;8;9;59
29.01.2020 13:00;0;7;7;62
29.01.2020 14:00;0;5;5;66
29.01.2020 15:00;0;7;7;65
29.01.2020 16:00;0;8;9;61
29.01.2020 17:00;0;9;9;59
29.01.2020 18:00;0;9;9;58
29.01.2020 19:00;0;9;9;55
29.01.2020 20:00;0;9;8;54
29.01.2020 21:00;0;5;5;59
29.01.2020 22:00;0;7;7;56
29.01.2020 23:00;0;6;6;60
30.01.2020 00:00;0;5;6;59
30.01.2020 01:00;0;3;3;64
30.01.2020 02:00;0;4;5;62
30.01.2020 03:00;0;6;6;56
30.01.2020 04:00;0;7;7;53
30.01.2020 05:00;0;6;7;55
30.01.2020 06:00;0;6;7;55
30.01.2020 07:00;0;7;8;53
30.01.2020 08:00;0;8;8;54
30.01.2020 09:00;0;7;7;57
30.01.2020 10:00;0;6;7;59
30.01.2020 11:00;1;8;9;58
30.01.2020 12:00;0;7;8;63
30.01.2020 13:00;0;7;7;65
30.01.2020 14:00;0;6;7;67
30.01.2020 15:00;0;6;7;68
30.01.2020 16:00;0;7;8;65
30.01.2020 17:00;0;9;10;61
30.01.2020 18:00;0;10;10;58
30.01.2020 19:00;0;11;12;54
30.01.2020 20:00;0;12;12;52
30.01.2020 21:00;0;12;12;51
30.01.2020 22:00;0;12;13;50
30.01.2020 23:00;0;19;20;42
31.01.2020 00:00;0;10;10;52
31.01.2020 01:00;0;8;8;53
31.01.2020 02:00;0;6;7;53
31.01.2020 03:00;0;5;5;51
31.01.2020 04:00;0;5;5;48
31.01.2020 05:00;0;6;6;42
31.01.2020 06:00;0;9;9;40
