Station;027 Marienfelde;027 Marienfelde;027 Marienfelde;027 Marienfelde
03.01.2020 02:00;0;9;10;31
03.01.2020 03:00;0;8;8;37
03.01.2020 04:00;0;9;9;33
03.01.2020 05:00;0;7;8;37
03.01.2020 06:00;1;7;8;40
03.01.2020 07:00;0;7;8;40
03.01.2020 08:00;0;8;8;37
03.01.2020 09:00;0;9;9;35
03.01.2020 10:00;0;10;10;34
03.01.2020 11:00;1;11;12;31
03.01.2020 12:00;1;11;12;31
03.01.2020 13:00;1;10;11;34
03.01.2020 14:00;1;10;11;36
03.01.2020 15:00;0;10;10;39
03.01.2020 16:00;0;9;10;40
03.01.2020 17:00;0;9;10;39
03.01.2020 18:00;0;9;9;39
03.01.2020 19:00;0;8;8;41
03.01.2020 20:00;0;7;8;40
03.01.2020 21:00;0;8;8;38
03.01.2020 22:00;0;7;8;38
03.01.2020 23:00;0;7;7;38
04.01.2020 00:00;0;7;8;58
04.01.2020 01:00;0;4;4;71
04.01.2020 02:00;0;2;2;71
04.01.2020 03:00;0;3;4;65
04.01.2020 04:00;0;3;3;64
04.01.2020 05:00;0;2;3;63
04.01.2020 06:00;0;4;4;63
04.01.2020 07:00;0;4;4;64
04.01.2020 08:00;0;6;6;63
04.01.2020 09:00;0;6;6;62
04.01.2020 10:00;0;6;6;61
04.01.2020 11:00;0;6;6;60
04.01.2020 12:00;0;7;7;58
04.01.2020 13:00;0;7;8;58
04.01.2020 14:00;0;8;8;58
04.01.2020 15:00;0;7;7;58
04.01.2020 16:00;0;6;5;69
04.01.2020 17:00;0;7;7;72
04.01.2020 18:00;0;6;6;74
04.01.2020 19:00;0;5;5;72
04.01.2020 20:00;0;5;5;74
04.01.2020 21:00;0;5;5;72
04.01.2020 22:00;0;5;5;69
04.01.2020 23:00;0;5;5;67
05.01.2020 00:00;0;5;5;65
05.01.2020 01:00;0;12;12;57
05.01.2020 02:00;0;8;8;58
05.01.2020 03:00;0;5;5;57
05.01.2020 04:00;0;5;5;55
05.01.2020 05:00;0;6;6;51
05.01.2020 06:00;0;7;8;40
05.01.2020 07:00;0;9;9;40
05.01.2020 08:00;0;11;11;35
05.01.2020 09:00;0;12;12;31
05.01.2020 10:00;1;12;14;27
05.01.2020 11:00;3;16;19;32
05.01.2020 12:00;2;15;18;34
05.01.2020 13:00;1;13;15;37
05.01.2020 14:00;1;13;15;37
05.01.2020 15:00;1;15;17;34
05.01.2020 16:00;1;16;17;31
05.01.2020 17:00;0;15;15;33
05.01.2020 18:00;0;16;16;33
05.01.2020 19:00;0;15;15;34
05.01.2020 20:00;0;15;15;36
05.01.2020 21:00;0;14;15;36
05.01.2020 22:00;0;11;11;42
05.01.2020 23:00;0;8;8;42
06.01.2020 00:00;0;9;10;40
06.01.2020 01:00;0;9;9;38
06.01.2020 02:00;0;8;8;38
06.01.2020 03:00;0;8;8;40
06.01.2020 04:00;0;7;7;44
06.01.2020 05:00;0;7;7;41
06.01.2020 06:00;0;6;7;39
06.01.2020 07:00;0;9;9;37
06.01.2020 08:00;0;15;15;33
06.01.2020 09:00;0;12;12;36
06.01.2020 10:00;1;13;14;37
06.01.2020 11:00;1;11;13;46
06.01.2020 12:00;1;8;9;51
06.01.2020 13:00;1;7;9;55
06.01.2020 14:00;1;7;8;59
06.01.2020 15:00;0;7;7;59
06.01.2020 16:00;0;8;8;53
06.01.2020 17:00;0;12;12;46
06.01.2020 18:00;0;19;19;35
06.01.2020 19:00;0;16;16;39
06.01.2020 20:00;0;11;11;45
06.01.2020 21:00;0;8;8;49
06.01.2020 22:00;0;8;8;45
06.01.2020 23:00;0;8;8;45
07.01.2020 00:00;0;9;9;36
07.01.2020 01:00;0;11;11;31
07.01.2020 02:00;0;12;11;29
07.01.2020 03:00;0;11;11;24
07.01.2020 04:00;0;14;13;19
07.01.2020 05:00;0;11;10;17
07.01.2020 06:00;0;13;13;13
07.01.2020 07:00;0;19;19;9
07.01.2020 08:00;0;24;23;4
07.01.2020 09:00;2;29;32;3
07.01.2020 10:00;5;29;36;5
07.01.2020 11:00;5;27;35;6
07.01.2020 12:00;5;26;33;7
07.01.2020 13:00;5;25;32;9
07.01.2020 14:00;4;24;31;10
07.01.2020 15:00;3;25;30;9
07.01.2020 16:00;3;27;32;5
07.01.2020 17:00;2;29;31;4
07.01.2020 18:00;1;29;31;5
07.01.2020 19:00;0;28;28;8
07.01.2020 20:00;0;22;22;12
07.01.2020 21:00;0;19;18;17
07.01.2020 22:00;0;17;17;16
07.01.2020 23:00;0;21;21;10
08.01.2020 00:00;0;18;18;11
08.01.2020 01:00;1;15;15;16
08.01.2020 02:00;0;14;14;20
08.01.2020 03:00;0;12;12;23
08.01.2020 04:00;0;11;11;25
08.01.2020 05:00;0;10;10;27
08.01.2020 06:00;0;9;10;30
08.01.2020 07:00;0;10;10;31
08.01.2020 08:00;0;11;11;34
08.01.2020 09:00;0;10;10;38
08.01.2020 10:00;0;9;10;40
08.01.2020 11:00;0;8;9;45
08.01.2020 12:00;0;9;9;45
08.01.2020 13:00;0;9;10;44
08.01.2020 14:00;0;11;11;41
08.01.2020 15:00;0;10;11;39
08.01.2020 16:00;0;11;11;35
08.01.2020 17:00;0;12;12;31
08.01.2020 18:00;0;11;11;30
08.01.2020 19:00;0;11;11;29
08.01.2020 20:00;0;11;11;26
08.01.2020 21:00;0;10;10;25
08.01.2020 22:00;0;10;10;24
08.01.2020 23:00;0;11;12;21
09.01.2020 00:00;0;11;11;20
09.01.2020 01:00;0;10;10;19
09.01.2020 02:00;0;8;9;19
09.01.2020 03:00;0;10;11;15
09.01.2020 04:00;0;11;11;13
09.01.2020 05:00;0;11;11;13
09.01.2020 06:00;0;12;13;11
09.01.2020 07:00;1;12;13;11
09.01.2020 08:00;1;15;16;9
09.01.2020 09:00;1;15;17;9
09.01.2020 10:00;1;12;14;12
09.01.2020 11:00;2;11;14;12
09.01.2020 12:00;2;12;15;13
09.01.2020 13:00;3;12;16;14
09.01.2020 14:00;2;13;16;15
09.01.2020 15:00;1;16;18;15
09.01.2020 16:00;1;18;19;14
09.01.2020 17:00;0;19;19;15
09.01.2020 18:00;0;16;17;19
09.01.2020 19:00;0;16;16;20
09.01.2020 20:00;0;16;16;20
09.01.2020 21:00;0;15;15;19
09.01.2020 22:00;0;14;15;22
09.01.2020 23:00;0;13;13;24
10.01.2020 00:00;0;11;11;26
10.01.2020 01:00;0;10;10;28
10.01.2020 02:00;0;9;10;29
10.01.2020 03:00;0;9;9;31
10.01.2020 04:00;0;9;9;30
10.01.2020 05:00;0;8;8;31
10.01.2020 06:00;0;9;9;33
10.01.2020 07:00;0;9;9;38
10.01.2020 08:00;0;11;11;38
10.01.2020 09:00;0;10;10;37
10.01.2020 10:00;0;10;10;38
10.01.2020 11:00;0;10;10;38
10.01.2020 12:00;1;9;10;41
10.01.2020 13:00;1;6;7;49
10.01.2020 14:00;1;6;7;52
10.01.2020 15:00;0;7;8;55
10.01.2020 16:00;0;10;10;52
10.01.2020 17:00;0;7;7;54
10.01.2020 18:00;0;9;9;52
10.01.2020 19:00;0;8;8;51
10.01.2020 20:00;0;8;8;56
10.01.2020 21:00;0;6;6;53
10.01.2020 22:00;0;4;4;49
10.01.2020 23:00;0;5;4;45
11.01.2020 00:00;0;4;4;45
11.01.2020 01:00;0;3;3;49
11.01.2020 02:00;0;3;3;53
11.01.2020 03:00;0;3;3;54
11.01.2020 04:00;0;4;3;55
11.01.2020 05:00;0;4;3;55
11.01.2020 06:00;0;5;4;55
11.01.2020 07:00;0;5;5;54
11.01.2020 08:00;0;5;4;53
11.01.2020 09:00;0;7;6;60
11.01.2020 10:00;0;9;8;63
11.01.2020 11:00;0;7;7;63
11.01.2020 12:00;0;7;7;59
11.01.2020 13:00;0;5;5;67
11.01.2020 14:00;0;4;4;73
11.01.2020 15:00;0;5;5;70
11.01.2020 16:00;0;6;5;66
11.01.2020 17:00;0;7;6;60
11.01.2020 18:00;0;7;7;57
11.01.2020 19:00;0;7;7;57
11.01.2020 20:00;0;7;7;56
11.01.2020 21:00;0;7;7;54
11.01.2020 22:00;0;7;7;52
11.01.2020 23:00;0;9;8;47
12.01.2020 00:00;0;8;7;46
12.01.2020 01:00;0;8;7;47
12.01.2020 02:00;0;8;7;46
12.01.2020 03:00;0;7;6;45
12.01.2020 04:00;0;7;6;45
12.01.2020 05:00;0;7;7;45
12.01.2020 06:00;0;7;7;44
12.01.2020 07:00;0;7;7;43
12.01.2020 08:00;0;7;7;43
12.01.2020 09:00;0;7;7;42
12.01.2020 10:00;1;7;8;42
12.01.2020 11:00;1;7;9;43
12.01.2020 12:00;1;6;8;49
12.01.2020 13:00;1;6;7;52
12.01.2020 14:00;1;5;6;54
12.01.2020 15:00;0;5;6;54
12.01.2020 16:00;0;6;6;52
12.01.2020 17:00;0;7;7;51
12.01.2020 18:00;0;6;6;50
12.01.2020 19:00;0;6;6;52
12.01.2020 20:00;0;6;5;52
12.01.2020 21:00;0;5;6;51
12.01.2020 22:00;0;6;6;49
12.01.2020 23:00;0;6;6;49
13.01.2020 00:00;0;6;6;51
13.01.2020 01:00;0;6;6;50
13.01.2020 02:00;0;5;5;49
13.01.2020 03:00;0;5;5;47
13.01.2020 04:00;0;7;7;45
13.01.2020 05:00;0;6;6;47
13.01.2020 06:00;0;12;11;42
13.01.2020 07:00;0;14;13;35
13.01.2020 08:00;0;23;23;24
13.01.2020 09:00;0;20;20;21
13.01.2020 10:00;2;17;19;23
13.01.2020 11:00;2;13;15;30
13.01.2020 12:00;1;11;12;35
13.01.2020 13:00;1;11;12;37
13.01.2020 14:00;1;9;11;42
13.01.2020 15:00;1;9;10;44
13.01.2020 16:00;0;10;11;43
13.01.2020 17:00;0;15;15;34
13.01.2020 18:00;0;18;18;29
13.01.2020 19:00;0;20;20;23
13.01.2020 20:00;0;14;14;27
13.01.2020 21:00;0;15;15;27
13.01.2020 22:00;0;13;13;26
13.01.2020 23:00;0;13;12;23
14.01.2020 00:00;0;12;12;23
14.01.2020 01:00;0;11;11;22
14.01.2020 02:00;0;14;14;20
14.01.2020 03:00;0;13;13;23
14.01.2020 04:00;0;13;12;24
14.01.2020 05:00;0;14;14;23
14.01.2020 06:00;0;12;11;26
14.01.2020 07:00;0;13;13;31
14.01.2020 08:00;1;11;11;40
14.01.2020 09:00;0;11;12;43
14.01.2020 10:00;0;12;12;43
14.01.2020 11:00;1;11;12;43
14.01.2020 12:00;1;11;12;44
14.01.2020 13:00;1;11;12;46
14.01.2020 14:00;1;12;13;46
14.01.2020 15:00;1;13;14;45
14.01.2020 16:00;0;15;15;41
14.01.2020 17:00;0;15;15;41
14.01.2020 18:00;0;12;12;45
14.01.2020 19:00;0;13;13;43
14.01.2020 20:00;0;12;12;44
14.01.2020 21:00;0;12;12;44
14.01.2020 22:00;0;12;12;44
14.01.2020 23:00;0;10;11;43
15.01.2020 00:00;0;10;10;44
15.01.2020 01:00;0;9;9;43
15.01.2020 02:00;0;9;9;43
15.01.2020 03:00;0;9;9;43
15.01.2020 04:00;0;7;7;46
15.01.2020 05:00;0;6;7;48
15.01.2020 06:00;0;7;7;49
15.01.2020 07:00;0;7;8;50
15.01.2020 08:00;0;8;8;50
15.01.2020 09:00;0;9;9;48
15.01.2020 10:00;1;10;11;48
15.01.2020 11:00;1;10;11;49
15.01.2020 12:00;1;10;12;49
15.01.2020 13:00;1;10;12;49
15.01.2020 14:00;1;9;10;55
15.01.2020 15:00;1;9;10;56
15.01.2020 16:00;0;11;12;54
15.01.2020 17:00;0;13;13;49
15.01.2020 18:00;0;17;18;38
15.01.2020 19:00;0;17;17;36
15.01.2020 20:00;0;16;16;36
15.01.2020 21:00;0;13;13;42
15.01.2020 22:00;0;13;13;40
15.01.2020 23:00;0;14;15;36
16.01.2020 00:00;0;14;14;36
16.01.2020 01:00;0;14;14;36
16.01.2020 02:00;0;14;14;38
16.01.2020 03:00;0;12;12;42
16.01.2020 04:00;0;12;12;39
16.01.2020 05:00;0;10;10;39
16.01.2020 06:00;0;11;10;41
16.01.2020 07:00;0;21;21;35
16.01.2020 08:00;0;32;32;23
16.01.2020 09:00;3;46;50;12
16.01.2020 10:00;4;32;38;26
16.01.2020 11:00;4;21;26;37
16.01.2020 12:00;2;10;13;55
16.01.2020 13:00;1;9;12;59
16.01.2020 14:00;1;10;11;63
16.01.2020 15:00;0;6;7;67
16.01.2020 16:00;0;8;8;62
16.01.2020 17:00;0;10;10;58
16.01.2020 18:00;0;20;20;44
16.01.2020 19:00;0;34;34;24
16.01.2020 20:00;0;35;35;19
16.01.2020 21:00;0;32;32;16
16.01.2020 22:00;0;27;26;14
16.01.2020 23:00;0;29;29;11
17.01.2020 00:00;0;27;27;9
17.01.2020 01:00;1;23;24;8
17.01.2020 02:00;1;22;23;8
17.01.2020 03:00;1;21;22;7
17.01.2020 04:00;1;24;25;5
17.01.2020 05:00;1;20;21;8
17.01.2020 06:00;1;19;20;9
17.01.2020 07:00;1;23;25;5
17.01.2020 08:00;4;30;36;1
17.01.2020 09:00;10;30;45;2
17.01.2020 10:00;9;23;37;9
17.01.2020 11:00;7;18;29;17
17.01.2020 12:00;5;15;22;27
17.01.2020 13:00;3;11;15;38
17.01.2020 14:00;1;9;11;51
17.01.2020 15:00;1;8;10;59
17.01.2020 16:00;1;8;9;63
17.01.2020 17:00;0;11;12;56
17.01.2020 18:00;0;19;20;44
17.01.2020 19:00;0;19;20;39
17.01.2020 20:00;1;17;18;36
17.01.2020 21:00;1;20;20;28
17.01.2020 22:00;1;19;20;21
17.01.2020 23:00;0;20;20;16
18.01.2020 00:00;1;19;20;16
18.01.2020 01:00;0;17;17;19
18.01.2020 02:00;0;16;15;21
18.01.2020 03:00;0;12;11;28
18.01.2020 04:00;0;10;9;31
18.01.2020 05:00;0;9;8;38
18.01.2020 06:00;0;9;8;47
18.01.2020 07:00;0;11;10;44
18.01.2020 08:00;0;11;10;42
18.01.2020 09:00;0;11;10;40
18.01.2020 10:00;0;10;10;44
18.01.2020 11:00;0;9;10;50
18.01.2020 12:00;0;7;7;55
18.01.2020 13:00;0;7;7;55
18.01.2020 14:00;0;8;8;53
18.01.2020 15:00;0;8;7;52
18.01.2020 16:00;0;9;9;48
18.01.2020 17:00;0;9;8;56
18.01.2020 18:00;0;9;8;51
18.01.2020 19:00;0;10;9;46
18.01.2020 20:00;0;12;11;42
18.01.2020 21:00;0;11;11;44
18.01.2020 22:00;0;10;9;47
18.01.2020 23:00;0;8;7;51
19.01.2020 00:00;0;9;8;47
19.01.2020 01:00;0;9;8;42
19.01.2020 02:00;0;10;9;34
19.01.2020 03:00;1;10;11;29
19.01.2020 04:00;0;11;12;38
19.01.2020 05:00;1;8;9;42
19.01.2020 06:00;0;6;7;45
19.01.2020 07:00;1;7;7;44
19.01.2020 08:00;0;8;8;40
19.01.2020 09:00;0;7;8;41
19.01.2020 10:00;1;9;10;47
19.01.2020 11:00;1;5;7;57
19.01.2020 12:00;1;9;12;54
19.01.2020 13:00;1;6;7;56
19.01.2020 14:00;1;5;7;58
19.01.2020 15:00;1;5;6;58
19.01.2020 16:00;1;7;8;56
19.01.2020 17:00;1;9;10;45
19.01.2020 18:00;1;10;11;41
19.01.2020 19:00;0;12;13;51
19.01.2020 20:00;1;15;16;45
19.01.2020 21:00;0;16;17;38
19.01.2020 22:00;1;17;18;31
19.01.2020 23:00;0;15;16;26
20.01.2020 00:00;0;14;15;22
20.01.2020 01:00;1;13;14;30
20.01.2020 02:00;1;11;12;46
20.01.2020 03:00;0;8;9;39
20.01.2020 04:00;1;11;12;30
20.01.2020 05:00;0;10;10;30
20.01.2020 06:00;1;12;13;18
20.01.2020 07:00;4;30;37;2
20.01.2020 08:00;19;41;70;0
20.01.2020 09:00;24;36;72;2
20.01.2020 10:00;18;33;60;7
20.01.2020 11:00;16;27;52;14
20.01.2020 12:00;7;21;33;30
20.01.2020 13:00;;;;
20.01.2020 14:00;1;7;8;54
20.01.2020 15:00;1;6;7;57
20.01.2020 16:00;1;11;13;50
20.01.2020 17:00;1;17;18;42
20.01.2020 18:00;0;14;15;43
20.01.2020 19:00;1;12;13;36
20.01.2020 20:00;1;13;14;26
20.01.2020 21:00;1;15;16;24
20.01.2020 22:00;1;14;15;26
20.01.2020 23:00;1;15;16;26
21.01.2020 00:00;1;10;11;29
21.01.2020 01:00;1;10;11;25
21.01.2020 02:00;0;11;12;27
21.01.2020 03:00;0;9;9;32
21.01.2020 04:00;0;8;9;35
21.01.2020 05:00;1;9;10;35
21.01.2020 06:00;1;11;12;33
21.01.2020 07:00;1;17;18;27
21.01.2020 08:00;1;25;26;19
21.01.2020 09:00;3;31;35;14
21.01.2020 10:00;4;20;26;27
21.01.2020 11:00;6;19;28;31
21.01.2020 12:00;5;16;23;38
21.01.2020 13:00;3;12;17;48
21.01.2020 14:00;3;12;17;50
21.01.2020 15:00;3;14;18;47
21.01.2020 16:00;2;19;22;39
21.01.2020 17:00;1;27;29;27
21.01.2020 18:00;1;33;34;20
21.01.2020 19:00;0;26;26;24
21.01.2020 20:00;0;24;24;24
21.01.2020 21:00;1;22;23;21
21.01.2020 22:00;1;24;25;19
21.01.2020 23:00;0;24;24;20
22.01.2020 00:00;1;20;21;25
22.01.2020 01:00;0;20;21;23
22.01.2020 02:00;0;20;20;25
22.01.2020 03:00;1;21;22;21
22.01.2020 04:00;0;22;22;19
22.01.2020 05:00;1;21;22;20
22.01.2020 06:00;0;21;22;21
22.01.2020 07:00;0;20;20;23
22.01.2020 08:00;0;17;18;26
22.01.2020 09:00;0;18;18;26
22.01.2020 10:00;1;16;17;27
22.01.2020 11:00;1;14;15;30
22.01.2020 12:00;1;13;14;31
22.01.2020 13:00;1;13;15;29
22.01.2020 14:00;1;14;16;29
22.01.2020 15:00;1;16;18;29
22.01.2020 16:00;1;19;20;31
22.01.2020 17:00;0;10;10;64
22.01.2020 18:00;0;11;11;64
22.01.2020 19:00;0;15;14;59
22.01.2020 20:00;0;17;17;54
22.01.2020 21:00;0;17;16;47
22.01.2020 22:00;0;19;19;36
22.01.2020 23:00;0;15;14;38
23.01.2020 00:00;0;15;15;40
23.01.2020 01:00;0;12;12;37
23.01.2020 02:00;0;18;18;20
23.01.2020 03:00;0;19;19;14
23.01.2020 04:00;0;22;22;7
23.01.2020 05:00;0;21;21;4
23.01.2020 06:00;0;19;19;5
23.01.2020 07:00;0;17;17;7
23.01.2020 08:00;1;26;28;1
23.01.2020 09:00;11;28;45;0
23.01.2020 10:00;9;27;41;3
23.01.2020 11:00;9;31;44;10
23.01.2020 12:00;6;26;35;18
23.01.2020 13:00;4;20;26;30
23.01.2020 14:00;1;11;12;54
23.01.2020 15:00;0;8;8;61
23.01.2020 16:00;0;10;11;56
23.01.2020 17:00;0;10;10;55
23.01.2020 18:00;0;12;12;49
23.01.2020 19:00;0;20;20;36
23.01.2020 20:00;0;31;31;25
23.01.2020 21:00;0;34;33;17
23.01.2020 22:00;0;21;21;28
23.01.2020 23:00;0;18;18;27
24.01.2020 00:00;0;20;20;23
24.01.2020 01:00;0;25;26;15
24.01.2020 02:00;0;17;17;18
24.01.2020 03:00;0;15;16;13
24.01.2020 04:00;0;16;16;13
24.01.2020 05:00;0;14;15;9
24.01.2020 06:00;0;17;17;10
24.01.2020 07:00;0;17;18;10
24.01.2020 08:00;1;24;25;4
24.01.2020 09:00;3;21;26;4
24.01.2020 10:00;9;20;34;9
24.01.2020 11:00;14;21;42;11
24.01.2020 12:00;12;18;37;15
24.01.2020 13:00;10;18;34;18
24.01.2020 14:00;9;19;32;19
24.01.2020 15:00;6;18;27;21
24.01.2020 16:00;3;20;25;20
24.01.2020 17:00;3;31;36;7
24.01.2020 18:00;1;31;33;4
24.01.2020 19:00;1;31;33;5
24.01.2020 20:00;1;24;24;12
24.01.2020 21:00;1;25;26;10
24.01.2020 22:00;0;25;25;11
24.01.2020 23:00;0;24;24;13
25.01.2020 00:00;0;25;23;13
25.01.2020 01:00;0;22;20;16
25.01.2020 02:00;0;18;17;17
25.01.2020 03:00;0;15;13;21
25.01.2020 04:00;0;14;12;24
25.01.2020 05:00;0;14;12;25
25.01.2020 06:00;0;13;12;25
25.01.2020 07:00;0;12;11;27
25.01.2020 08:00;0;14;13;25
25.01.2020 09:00;0;13;12;25
25.01.2020 10:00;0;12;12;27
25.01.2020 11:00;0;11;11;29
25.01.2020 12:00;0;11;10;30
25.01.2020 13:00;0;10;10;30
25.01.2020 14:00;0;10;10;28
25.01.2020 15:00;0;11;11;26
25.01.2020 16:00;0;12;12;23
25.01.2020 17:00;0;14;13;22
25.01.2020 18:00;0;14;13;21
25.01.2020 19:00;0;14;13;22
25.01.2020 20:00;0;13;12;20
25.01.2020 21:00;0;11;11;21
25.01.2020 22:00;0;10;9;26
25.01.2020 23:00;0;9;8;25
26.01.2020 00:00;0;9;8;26
26.01.2020 01:00;0;7;7;31
26.01.2020 02:00;0;8;8;28
26.01.2020 03:00;0;10;10;25
26.01.2020 04:00;0;11;11;23
26.01.2020 05:00;0;12;11;21
26.01.2020 06:00;0;11;11;23
26.01.2020 07:00;0;12;11;23
26.01.2020 08:00;0;11;11;26
26.01.2020 09:00;0;9;9;31
26.01.2020 10:00;0;10;10;30
26.01.2020 11:00;0;10;11;29
26.01.2020 12:00;1;10;11;29
26.01.2020 13:00;1;9;10;29
26.01.2020 14:00;1;9;10;30
26.01.2020 15:00;1;11;12;25
26.01.2020 16:00;1;14;15;20
26.01.2020 17:00;1;17;18;15
26.01.2020 18:00;0;17;17;12
26.01.2020 19:00;0;15;15;12
26.01.2020 20:00;0;17;17;10
26.01.2020 21:00;0;21;21;6
26.01.2020 22:00;1;25;27;1
26.01.2020 23:00;1;23;24;0
27.01.2020 00:00;2;23;26;0
27.01.2020 01:00;3;24;28;0
27.01.2020 02:00;5;24;32;0
27.01.2020 03:00;3;25;31;0
27.01.2020 04:00;2;24;27;0
27.01.2020 05:00;1;23;25;2
27.01.2020 06:00;1;22;24;4
27.01.2020 07:00;1;22;24;4
27.01.2020 08:00;1;22;24;5
27.01.2020 09:00;2;19;22;15
27.01.2020 10:00;4;16;23;20
27.01.2020 11:00;4;14;20;27
27.01.2020 12:00;5;13;21;30
27.01.2020 13:00;3;14;18;36
27.01.2020 14:00;2;13;16;38
27.01.2020 15:00;2;13;16;39
27.01.2020 16:00;1;14;16;40
27.01.2020 17:00;1;13;14;43
27.01.2020 18:00;1;12;13;44
27.01.2020 19:00;1;11;13;41
27.01.2020 20:00;1;10;12;41
27.01.2020 21:00;1;11;12;40
27.01.2020 22:00;1;10;12;40
27.01.2020 23:00;1;14;15;32
28.01.2020 00:00;1;14;15;30
28.01.2020 01:00;1;14;15;29
28.01.2020 02:00;1;12;14;30
28.01.2020 03:00;1;10;11;34
28.01.2020 04:00;1;10;11;36
28.01.2020 05:00;0;8;9;40
28.01.2020 06:00;1;6;7;45
28.01.2020 07:00;1;6;7;47
28.01.2020 08:00;0;6;6;50
28.01.2020 09:00;0;7;7;49
28.01.2020 10:00;1;7;8;49
28.01.2020 11:00;1;5;7;54
28.01.2020 12:00;1;5;6;58
28.01.2020 13:00;1;6;7;59
28.01.2020 14:00;1;5;6;66
28.01.2020 15:00;0;7;7;61
28.01.2020 16:00;0;7;7;70
28.01.2020 17:00;0;7;7;69
28.01.2020 18:00;0;8;9;65
28.01.2020 19:00;0;8;9;64
28.01.2020 20:00;0;7;7;66
28.01.2020 21:00;0;7;7;66
28.01.2020 22:00;0;6;6;67
28.01.2020 23:00;0;5;6;67
29.01.2020 00:00;0;5;5;68
29.01.2020 01:00;0;5;6;65
29.01.2020 02:00;0;5;6;63
29.01.2020 03:00;0;5;5;63
29.01.2020 04:00;0;6;6;61
29.01.2020 05:00;0;6;6;60
29.01.2020 06:00;0;6;6;61
29.01.2020 07:00;0;7;7;61
29.01.2020 08:00;0;9;10;58
29.01.2020 09:00;0;11;11;54
29.01.2020 10:00;0;10;10;55
29.01.2020 11:00;0;9;9;55
29.01.2020 12:00;1;7;8;58
29.01.2020 13:00;0;6;7;59
29.01.2020 14:00;0;7;8;59
29.01.2020 15:00;0;7;8;60
29.01.2020 16:00;0;7;7;63
29.01.2020 17:00;0;9;8;62
29.01.2020 18:00;0;9;9;58
29.01.2020 19:00;0;10;10;54
29.01.2020 20:00;0;9;9;53
29.01.2020 21:00;0;6;6;55
29.01.2020 22:00;0;6;6;55
29.01.2020 23:00;0;4;4;61
30.01.2020 00:00;0;5;5;60
30.01.2020 01:00;0;5;5;60
30.01.2020 02:00;0;7;7;53
30.01.2020 03:00;0;6;6;50
30.01.2020 04:00;0;6;5;52
30.01.2020 05:00;0;6;6;51
30.01.2020 06:00;0;7;7;51
30.01.2020 07:00;0;9;8;50
30.01.2020 08:00;0;8;7;56
30.01.2020 09:00;0;8;8;56
30.01.2020 10:00;0;9;10;57
30.01.2020 11:00;0;8;9;59
30.01.2020 12:00;0;9;9;58
30.01.2020 13:00;0;7;7;64
30.01.2020 14:00;0;6;6;66
30.01.2020 15:00;0;7;7;67
30.01.2020 16:00;0;8;8;65
30.01.2020 17:00;0;13;12;57
30.01.2020 18:00;0;9;8;60
30.01.2020 19:00;0;9;8;57
30.01.2020 20:00;0;9;9;55
30.01.2020 21:00;0;9;8;54
30.01.2020 22:00;0;9;9;53
30.01.2020 23:00;0;8;8;54
31.01.2020 00:00;0;7;7;52
31.01.2020 01:00;0;7;7;52
31.01.2020 02:00;0;6;6;52
31.01.2020 03:00;0;5;5;50
31.01.2020 04:00;0;6;5;46
31.01.2020 05:00;0;5;5;43
31.01.2020 06:00;1;7;8;39
